,VH,VV,Class
4794,-17.34194,-9.37176,Non Bawang Putih
4795,-13.641414000000001,-7.8632550000000005,Bawang Putih
4796,-7.0806246,-1.4097601,Non Bawang Putih
4797,-15.915003,-9.615266,Non Bawang Putih
4798,-15.097463000000001,-7.238327000000001,Bawang Putih
4799,-15.410175,-9.897428,Non Bawang Putih
4800,-14.092293,-8.3338785,Bawang Putih
4801,-14.439442999999999,-11.486357,Non Bawang Putih
4802,-15.484134,-8.259578,Bawang Putih
4803,-14.856838,-9.383014,Bawang Putih
4804,-13.078248,-6.388647,Bawang Putih
4805,-16.408125,-8.320110000000001,Bawang Putih
4806,-15.043246,-8.453616,Non Bawang Putih
4807,-14.325366,-9.151658,Bawang Putih
4808,-12.343005,-8.35705,Bawang Putih
4809,-15.987470000000002,-8.688958,Non Bawang Putih
4810,-13.331156,-8.481284,Bawang Putih
4811,-15.963070000000002,-10.215471,Bawang Putih
4812,-11.291919,-0.44984803,Non Bawang Putih
4813,-5.366965,-4.24916,Non Bawang Putih
4814,-13.580836999999999,-5.526105,Bawang Putih
4815,-7.780850999999999,-0.9028455,Non Bawang Putih
4816,-13.838892999999999,-7.31284,Bawang Putih
4817,-6.866440299999999,-1.0293788000000001,Non Bawang Putih
4818,-16.13309,-9.330521000000001,Non Bawang Putih
4819,-14.807501,-8.061359,Bawang Putih
4820,-13.235412,-5.459876,Non Bawang Putih
4821,-12.429081,-10.117878,Bawang Putih
4822,-12.854871000000001,-9.658173,Bawang Putih
4823,-12.340005,-5.765704,Non Bawang Putih
4824,-13.795538,-11.641867,Bawang Putih
4825,-14.718447,-9.287203,Bawang Putih
4826,-15.077465,-9.033641000000001,Bawang Putih
4827,-16.827248,-8.737774,Bawang Putih
4828,-12.548186,-6.733828,Bawang Putih
4829,-5.4481907,-3.7124379999999997,Non Bawang Putih
4830,-14.781406,-7.042714599999999,Bawang Putih
4831,-14.934323000000001,-1.3470619,Non Bawang Putih
4832,-16.506868,-10.362055,Bawang Putih
4833,-12.699162,-9.017638999999999,Bawang Putih
4834,-14.47577,-8.8834915,Bawang Putih
4835,-15.235342000000001,-9.874022,Bawang Putih
4836,-14.754473,-7.175812,Bawang Putih
4837,-14.266342000000002,-9.451169,Non Bawang Putih
4838,-10.804057,-0.7745918,Non Bawang Putih
4839,-10.412844999999999,-3.9092540000000002,Non Bawang Putih
4840,-14.996610999999998,-10.668329,Non Bawang Putih
4841,-15.481992000000002,-10.765597,Non Bawang Putih
4842,-13.960641,-0.32126826,Non Bawang Putih
4843,-15.318234,-7.3217893,Non Bawang Putih
4844,-12.773893,-7.817414299999999,Bawang Putih
4845,-14.270179,-8.540346000000001,Bawang Putih
4846,-11.358261,-5.01992,Non Bawang Putih
4847,-13.490018,-8.176150999999999,Bawang Putih
4848,-15.7839,-11.068322,Bawang Putih
4849,-13.451075,-8.358201,Bawang Putih
4850,-12.138763,-4.1450825,Non Bawang Putih
4851,-15.108851999999999,-7.641462,Bawang Putih
4852,-14.006031,-8.474912,Bawang Putih
4853,-14.024547,-8.005675,Non Bawang Putih
4854,-1.9661311000000001,2.8825905,Non Bawang Putih
4855,-13.758126,-8.044822,Non Bawang Putih
4856,-12.143274,-3.4014263,Non Bawang Putih
4857,-10.533902000000001,-1.1864057,Non Bawang Putih
4858,-12.631694,-10.321271000000001,Bawang Putih
4859,-14.661497,-8.843563,Bawang Putih
4860,-16.489798,-9.531785000000001,Bawang Putih
4861,-5.271961,-0.6100908,Non Bawang Putih
4862,-7.9197726,-3.1020255,Non Bawang Putih
4863,-14.537247,-8.969335000000001,Bawang Putih
4864,-15.939904,-10.320244,Bawang Putih
4865,-10.11839,-1.2697101,Non Bawang Putih
4866,-14.46405,-8.607173,Non Bawang Putih
4867,-12.253002,-6.0734167,Bawang Putih
4868,-13.215608,-6.149373000000001,Bawang Putih
4869,-16.018925,-9.005852,Non Bawang Putih
4870,-14.815282,-8.742014999999999,Non Bawang Putih
4871,-13.255803,-7.861149,Bawang Putih
4872,-8.208782000000001,1.0801669,Non Bawang Putih
4873,-16.568579,-8.630412,Non Bawang Putih
4874,-8.045902,-2.8723626,Non Bawang Putih
4875,-13.669378,-9.851656,Bawang Putih
4876,-14.420349,-10.232082,Bawang Putih
4877,-17.077261,-12.009958000000001,Non Bawang Putih
4878,-5.2218029999999995,1.2255827,Non Bawang Putih
4879,-12.831294,-9.196846,Non Bawang Putih
4880,-10.773808500000001,3.182053,Non Bawang Putih
4881,-14.59235,-10.259747,Bawang Putih
4882,-15.450931,-9.700733,Bawang Putih
4883,-1.5019586,4.9333134,Non Bawang Putih
4884,-15.431156,-8.2916355,Non Bawang Putih
4885,-17.231207,-11.007795,Non Bawang Putih
4886,-13.747383,-5.739416,Non Bawang Putih
4887,-14.434268,-7.4028106,Bawang Putih
4888,-11.017087,-5.279779,Non Bawang Putih
4889,-12.764662,-9.321975,Bawang Putih
4890,-14.417748999999999,-6.313105999999999,Bawang Putih
4891,-13.826692000000001,-8.052724000000001,Bawang Putih
4892,-12.491295,-1.1891221,Non Bawang Putih
4893,-12.797134,-6.406678,Bawang Putih
4894,-16.2244,-10.465646000000001,Non Bawang Putih
4895,-13.440547,-9.033998,Bawang Putih
4896,-11.600547,-8.524396000000001,Bawang Putih
4897,-13.363941,-9.127105,Bawang Putih
4898,-11.347145,-8.630099000000001,Non Bawang Putih
4899,-16.334671,-10.175241,Bawang Putih
4900,-6.764838,-2.4937766,Non Bawang Putih
4901,-12.316991999999999,-8.957828,Bawang Putih
4902,-13.924814000000001,-7.414070599999999,Bawang Putih
4903,-15.078163,-9.505389,Bawang Putih
4904,-4.5835733,-1.6646241999999998,Non Bawang Putih
4905,-15.421776000000001,-7.9046216000000005,Bawang Putih
4906,-11.605559,-3.5687006,Non Bawang Putih
4907,-15.1789465,-11.298531,Non Bawang Putih
4908,-16.8159,-10.903342,Non Bawang Putih
4909,-15.097713,-9.236837,Bawang Putih
4910,-16.757814,-6.955241,Bawang Putih
4911,-13.908778,-8.953797,Bawang Putih
4912,-14.582348999999999,-9.909177,Bawang Putih
4913,-10.618216499999999,-1.5248662,Non Bawang Putih
4914,-9.619336,-8.343216,Bawang Putih
4915,-15.951172,-8.390523,Bawang Putih
4916,-8.438307,-0.45399216,Non Bawang Putih
4917,-14.228335000000001,-8.930859,Bawang Putih
4918,-15.819829,-6.138696700000001,Bawang Putih
4919,-14.243753,-8.920164,Bawang Putih
4920,-13.522151999999998,-6.400926,Bawang Putih
4921,-17.214573,-9.247085,Non Bawang Putih
4922,-13.971888,-9.824691,Bawang Putih
4923,-8.213733,-1.5160661,Non Bawang Putih
4924,-13.963595999999999,-7.837743799999999,Non Bawang Putih
4925,-16.507901999999998,-9.675707000000001,Bawang Putih
4926,-11.920117,-3.8055152999999997,Non Bawang Putih
4927,-14.382957000000001,-9.88204,Bawang Putih
4928,-13.885237,-10.855897,Bawang Putih
4929,-14.855089999999999,-10.674859,Non Bawang Putih
4930,-14.077731,-9.827794,Non Bawang Putih
4931,-13.603991,-7.5606413,Bawang Putih
4932,-15.8611,-6.626892599999999,Bawang Putih
4933,-14.695526999999998,-8.254103,Non Bawang Putih
4934,-14.641001000000001,-8.810611999999999,Bawang Putih
4935,-11.018402,-5.5330687,Non Bawang Putih
4936,-13.287239000000001,-7.631094999999999,Bawang Putih
4937,-14.719218,-6.2255177,Bawang Putih
4938,-16.25747,-9.4922285,Non Bawang Putih
4939,-15.747936,-9.332302,Bawang Putih
4940,-16.62571,-9.603789,Bawang Putih
4941,-8.286927,-1.6295571000000002,Non Bawang Putih
4942,-16.438862,-8.529062,Non Bawang Putih
4943,-12.536361999999999,-3.7600288,Non Bawang Putih
4944,-9.577361,0.8808056000000001,Non Bawang Putih
4945,-15.823014,-8.146137,Non Bawang Putih
4946,-15.4355755,-8.600305,Bawang Putih
4947,-3.155143,4.2399287,Non Bawang Putih
4948,-12.972731,-6.2759089999999995,Bawang Putih
4949,-16.503763,-9.112986,Non Bawang Putih
4950,-15.889984,-7.703182000000001,Bawang Putih
4951,-16.603981,-10.884357000000001,Bawang Putih
4952,-8.507869,-2.3423142000000006,Non Bawang Putih
4953,-9.903839,-5.418128500000001,Non Bawang Putih
4954,-14.857985500000002,-8.475118,Bawang Putih
4955,-16.298092,-8.237235,Bawang Putih
4956,-10.526102,-4.045183,Non Bawang Putih
4957,-13.247137,-8.235674000000001,Bawang Putih
4958,-15.948053,-8.767261,Non Bawang Putih
4959,-13.385029999999999,-9.606592,Bawang Putih
4960,-13.964417999999998,-8.26742,Bawang Putih
4961,-14.721252,-6.481118,Non Bawang Putih
4962,-1.6602571,6.066518299999999,Non Bawang Putih
4963,-12.391805,-8.494453,Bawang Putih
4964,-11.692705,-8.279296,Bawang Putih
4965,-4.674619,4.215582,Non Bawang Putih
4966,-14.2857,-10.14478,Non Bawang Putih
4967,-15.264043,-8.346044000000001,Bawang Putih
4968,-16.444907999999998,-10.016672999999999,Non Bawang Putih
4969,-14.42135,-9.355272,Non Bawang Putih
4970,-13.65949,-10.588451,Non Bawang Putih
4971,-18.060709,-9.30982,Bawang Putih
4972,-13.761510999999999,-4.4712553,Non Bawang Putih
4973,-14.377262,-9.681166000000001,Non Bawang Putih
4974,-4.555966000000001,3.714556,Non Bawang Putih
4975,-15.116164000000001,-9.76586,Bawang Putih
4976,-16.271501999999998,-9.996961,Bawang Putih
4977,-14.024779999999998,-7.4848704,Bawang Putih
4978,-13.245795000000001,-7.893717,Bawang Putih
4979,-10.616413,-1.8622682000000002,Non Bawang Putih
4980,-8.568319,-1.5632013,Non Bawang Putih
4981,-14.646167000000002,-7.813738000000001,Non Bawang Putih
4982,-12.229135000000001,-5.845136599999999,Bawang Putih
4983,-15.216574,-9.360723,Bawang Putih
4984,-10.640025,-1.5967679,Non Bawang Putih
4985,-5.9679055,1.3445135,Non Bawang Putih
4986,-7.268398299999999,-0.7796392,Non Bawang Putih
4987,-12.918903,-10.78739,Non Bawang Putih
4988,-12.848846,-9.554345,Bawang Putih
4989,-13.883571,-9.060234,Bawang Putih
4990,-14.932373000000002,-7.474234599999999,Bawang Putih
4991,-14.508014000000001,-7.2117844,Bawang Putih
4992,-14.017748999999998,-7.936116,Bawang Putih
4993,-12.1201515,-8.525774,Bawang Putih
4994,-12.800267,-7.802789999999999,Bawang Putih
4995,-13.138392999999999,-8.473057,Non Bawang Putih
4996,-13.245610999999998,-7.333907000000001,Bawang Putih
4997,-16.13885,-9.040738000000001,Bawang Putih
4998,-12.442397999999999,-8.156538000000001,Bawang Putih
4999,-17.756885999999998,-8.773753999999998,Bawang Putih
5000,-12.052346,-9.733839999999999,Bawang Putih
5001,-7.507784399999999,-1.6583165000000002,Non Bawang Putih
5002,-13.909021,-9.212496,Bawang Putih
5003,-11.73915,-9.489428,Bawang Putih
5004,-15.235016,-7.5006330000000005,Non Bawang Putih
5005,-13.996860999999999,-8.468059,Bawang Putih
5006,-9.445205,-0.047005332999999996,Non Bawang Putih
5007,-12.637881,-8.295897,Bawang Putih
5008,-13.545848000000001,-10.938977000000001,Non Bawang Putih
5009,-15.746722,-9.708283999999999,Bawang Putih
5010,-15.617289000000001,-8.278486000000001,Non Bawang Putih
5011,-15.798841,-6.9620686,Non Bawang Putih
5012,-13.824856,-9.313678999999999,Non Bawang Putih
5013,-12.121186,-9.273835,Bawang Putih
5014,-10.985084,2.5501924,Non Bawang Putih
5015,-8.170042,-1.8595203000000002,Non Bawang Putih
5016,-15.33196,-8.462579,Bawang Putih
5017,-14.930829000000001,-8.631225,Bawang Putih
5018,-16.858010999999998,-11.294912,Bawang Putih
5019,-14.964856,-7.2922080000000005,Bawang Putih
5020,-13.568795000000001,-8.897722,Bawang Putih
5021,-6.8756447,-3.0175514,Non Bawang Putih
5022,-13.106394,-7.597035400000001,Non Bawang Putih
5023,-15.875285,-8.428239,Non Bawang Putih
5024,-14.215728,-6.405989599999999,Bawang Putih
5025,-13.544519000000001,-10.641254,Bawang Putih
5026,-8.027664,-3.0116696,Non Bawang Putih
5027,-14.072791,-6.2826095,Bawang Putih
5028,-15.411666,-10.349355000000001,Non Bawang Putih
5029,-13.829757999999998,-5.097411599999999,Bawang Putih
5030,-14.521763,-8.320433,Bawang Putih
5031,-15.875947,-8.139867,Bawang Putih
5032,-8.0218725,-2.89013,Non Bawang Putih
5033,-16.196667,-9.492533,Non Bawang Putih
5034,-14.154995999999999,-9.533638,Bawang Putih
5035,-15.674454,-9.180731,Non Bawang Putih
5036,-7.352183,-1.1431465,Non Bawang Putih
5037,-14.673329,-8.04115,Non Bawang Putih
5038,-15.719153,-10.3750305,Non Bawang Putih
5039,-7.0553550000000005,1.204724,Non Bawang Putih
5040,-11.785938,-3.7018974,Non Bawang Putih
5041,-8.964178,-0.02998057,Non Bawang Putih
5042,-13.618123,-6.2439003,Non Bawang Putih
5043,-7.9890740000000005,-1.7247956999999998,Non Bawang Putih
5044,-8.268485,1.8637016,Non Bawang Putih
5045,-13.907471,-6.571405,Non Bawang Putih
5046,-11.104222,-0.26370993,Non Bawang Putih
5047,-13.622354999999999,-8.191338,Bawang Putih
5048,-8.019828,-2.313405,Non Bawang Putih
5049,-12.129577000000001,-6.9789520000000005,Non Bawang Putih
5050,-13.848947,-8.875634,Bawang Putih
5051,-13.612385999999999,-8.293007000000001,Bawang Putih
5052,-13.841012,-9.1743355,Bawang Putih
5053,-16.352701,-9.698442,Non Bawang Putih
5054,-13.789703,-8.135322,Bawang Putih
5055,-15.604853,-8.902646,Bawang Putih
5056,-14.479563,-6.450819999999999,Bawang Putih
5057,-16.756847,-8.963376,Bawang Putih
5058,-13.815620999999998,-6.7470756,Non Bawang Putih
5059,-14.235063,-7.421810000000001,Bawang Putih
5060,-12.703096,0.46791753,Non Bawang Putih
5061,-10.427679,-6.3591747000000005,Non Bawang Putih
5062,-15.734225,-9.764796,Bawang Putih
5063,-15.700182,-7.48175,Bawang Putih
5064,-16.48702,-9.203657000000002,Bawang Putih
5065,-13.082701,-7.3824353,Bawang Putih
5066,-13.702367,-8.759675999999999,Bawang Putih
5067,-14.269463,-7.561511,Non Bawang Putih
5068,-15.155975,-8.977501,Non Bawang Putih
5069,-13.717792499999998,-11.142056,Bawang Putih
5070,-9.030905,-0.7765135999999999,Non Bawang Putih
5071,-15.268412,-8.628897,Bawang Putih
5072,-10.909295,-0.3364121,Non Bawang Putih
5073,-13.180723,-8.408923,Bawang Putih
5074,-14.864694,-10.46957,Non Bawang Putih
5075,-7.682675,1.2969598,Non Bawang Putih
5076,-12.302513000000001,-2.7125787999999997,Non Bawang Putih
5077,-8.111611,0.39399615,Non Bawang Putih
5078,-14.65259,-8.217275,Bawang Putih
5079,-15.722207999999998,-8.5067,Non Bawang Putih
5080,-10.7411175,-4.5061464,Non Bawang Putih
5081,-15.156614999999999,-8.957044999999999,Bawang Putih
5082,-14.181232000000001,-7.3888383,Bawang Putih
5083,-9.818735,-4.516595400000001,Non Bawang Putih
5084,-13.726199,-6.242324,Bawang Putih
5085,-13.111635999999999,-8.34417,Non Bawang Putih
5086,-15.201095,-8.455359,Non Bawang Putih
5087,-17.003304999999997,-8.656272999999999,Bawang Putih
5088,-15.252270999999999,-7.1581282999999996,Bawang Putih
5089,-9.193610000000001,-0.5562324000000001,Non Bawang Putih
5090,-13.485304999999999,-8.819221,Non Bawang Putih
5091,-15.123829999999998,-11.082378,Non Bawang Putih
5092,-13.733220999999999,-8.228272,Non Bawang Putih
5093,-12.869732,-8.182452,Non Bawang Putih
5094,-15.418151000000002,-9.705401,Bawang Putih
5095,-12.387199,-5.669136,Non Bawang Putih
5096,-14.119974,-8.229795,Bawang Putih
5097,-12.703327999999999,-8.088251,Bawang Putih
5098,-13.394404999999999,-8.260912,Bawang Putih
5099,-7.5090885,-4.6538005,Non Bawang Putih
5100,-14.911442000000001,-9.403231,Non Bawang Putih
5101,-12.4348545,-9.786277,Non Bawang Putih
5102,-7.8791595,-0.9938800999999999,Non Bawang Putih
5103,-13.730046,-7.0530550000000005,Bawang Putih
5104,-13.404385000000001,-5.762155,Bawang Putih
5105,-14.92428,-6.831233999999999,Bawang Putih
5106,-15.067314999999999,-8.101218,Bawang Putih
5107,-15.435716000000001,-7.700927,Bawang Putih
5108,-15.176294,-8.522884,Non Bawang Putih
5109,-2.8870009999999997,6.19616,Non Bawang Putih
5110,-15.190296,-8.612942,Bawang Putih
5111,-13.288285,-8.878467,Non Bawang Putih
5112,-5.6187515,-2.2741456,Non Bawang Putih
5113,-12.737924000000001,-7.836671000000001,Bawang Putih
5114,-9.124242,0.37568647,Non Bawang Putih
5115,-12.208013000000001,-7.646791,Bawang Putih
5116,-13.343043,-8.492576,Bawang Putih
5117,-10.64591,-9.791713,Non Bawang Putih
5118,-13.49514,-8.740587,Bawang Putih
5119,-12.697192999999999,-7.961386,Non Bawang Putih
5120,-13.989766,-11.067724,Bawang Putih
5121,-13.98755,-8.894028,Bawang Putih
5122,-11.7291355,-3.3427824999999998,Non Bawang Putih
5123,-13.6884775,-6.807979,Bawang Putih
5124,-11.885972,-8.382303,Bawang Putih
5125,-10.11839,-1.2697101,Non Bawang Putih
5126,-12.582422,1.140041,Non Bawang Putih
5127,-13.193288,-6.686008999999999,Non Bawang Putih
5128,-15.138872000000001,-9.566891,Bawang Putih
5129,-13.086984,-5.597182800000001,Non Bawang Putih
5130,-13.6959095,-7.832342999999999,Non Bawang Putih
5131,-7.0408735,-1.7742692,Non Bawang Putih
5132,-15.040089000000002,-10.094847999999999,Non Bawang Putih
5133,-8.268717,-3.3828754,Non Bawang Putih
5134,-10.483092,-4.395357,Non Bawang Putih
5135,-13.535822,-8.291068,Bawang Putih
5136,-14.596079000000001,-7.5758576,Bawang Putih
5137,-16.45415,-8.983618,Bawang Putih
5138,-15.143939999999999,-8.469014,Bawang Putih
5139,-7.627240700000001,-1.1874106000000002,Non Bawang Putih
5140,-12.719052,-9.910509,Non Bawang Putih
5141,-13.52034,-8.072092,Bawang Putih
5142,-14.425973999999998,-7.767359,Bawang Putih
5143,-12.850328999999999,-1.5636243,Non Bawang Putih
5144,-11.231807,-1.2953879,Non Bawang Putih
5145,-5.3044150000000005,2.2444759999999997,Non Bawang Putih
5146,-14.253739000000001,-11.54169,Non Bawang Putih
5147,-16.603693,-8.772532,Non Bawang Putih
5148,-13.763423000000001,-7.019969000000001,Bawang Putih
5149,-14.445996,-5.920001999999999,Bawang Putih
5150,-10.094123,0.22370143,Non Bawang Putih
5151,-12.532572,-2.5780675,Non Bawang Putih
5152,-13.978623,-8.797191999999999,Bawang Putih
5153,-12.203739,-7.5997143,Bawang Putih
5154,-13.925243,-9.213,Bawang Putih
5155,-15.048454999999999,-9.184834500000001,Non Bawang Putih
5156,-13.05591,-10.187944,Non Bawang Putih
5157,-14.720813,-7.200112299999999,Bawang Putih
5158,-13.624489,-5.97799,Bawang Putih
5159,-8.514982,-0.2914279,Non Bawang Putih
5160,-7.0377917000000005,-0.9577986999999999,Non Bawang Putih
5161,-8.626546000000001,-4.7416897,Non Bawang Putih
5162,-15.746132999999999,-9.048922,Non Bawang Putih
5163,-15.606681,-9.935789999999999,Non Bawang Putih
5164,-13.154823,-5.841753,Non Bawang Putih
5165,-15.283674,-9.333202,Non Bawang Putih
5166,-5.2219553,2.2277582000000002,Non Bawang Putih
5167,-15.309091,-11.169436,Non Bawang Putih
5168,-14.144969,-9.402877,Non Bawang Putih
5169,-12.925952,-9.907178,Non Bawang Putih
5170,-14.55481,-9.734889,Bawang Putih
5171,-6.752376600000001,0.5782618,Non Bawang Putih
5172,-11.552022000000001,-7.630008,Bawang Putih
5173,-7.7784314,-2.804757,Non Bawang Putih
5174,-12.640651,-1.0794158999999999,Non Bawang Putih
5175,-14.072156,-8.147160000000001,Bawang Putih
5176,-14.661781,-8.843893,Bawang Putih
5177,-10.73023,-3.2979746,Non Bawang Putih
5178,-14.942594,-9.138352000000001,Non Bawang Putih
5179,-14.889656,-10.779404,Non Bawang Putih
5180,-16.459965,-10.285243,Bawang Putih
5181,-5.9497304,-3.9204133000000003,Non Bawang Putih
5182,-14.502985,-7.532274,Bawang Putih
5183,-11.632166,-7.320952,Bawang Putih
5184,-16.422132,-8.390249,Bawang Putih
5185,-8.912353,6.9199779999999995,Non Bawang Putih
5186,-13.385044,-8.117135000000001,Bawang Putih
5187,-16.492967999999998,-10.329611,Non Bawang Putih
5188,-15.072308,-10.017878999999999,Bawang Putih
5189,-8.979294,0.66616005,Non Bawang Putih
5190,-15.605670000000002,-7.3633604,Non Bawang Putih
5191,-16.03301,-4.9382324,Non Bawang Putih
5192,-13.233799,-6.845426600000001,Bawang Putih
5193,-11.49188,-11.289287,Bawang Putih
5194,-9.192619,-3.3433964,Non Bawang Putih
5195,-15.303735999999999,-9.633027,Bawang Putih
5196,-13.512507000000001,-8.781001,Bawang Putih
5197,-6.5084763,3.26036,Non Bawang Putih
5198,-7.634653999999999,1.9297843000000001,Non Bawang Putih
5199,-16.288134,-9.328669999999999,Bawang Putih
5200,-15.2177105,-7.8486686,Bawang Putih
5201,-13.201137,-9.044534,Non Bawang Putih
5202,-12.611532,-8.274605000000001,Non Bawang Putih
5203,-14.106093,-9.163131,Bawang Putih
5204,-12.704873,-8.630958999999999,Non Bawang Putih
5205,-9.097603999999999,-2.056537,Non Bawang Putih
5206,-13.945245000000002,-10.385423,Bawang Putih
5207,-8.293032,-0.9223101,Non Bawang Putih
5208,-12.666766,-2.9589596,Non Bawang Putih
5209,-14.125639000000001,-9.19943,Non Bawang Putih
5210,-14.390367499999998,-8.065605999999999,Bawang Putih
5211,-13.791228,-7.351297,Non Bawang Putih
5212,-11.092811,-2.9814641,Non Bawang Putih
5213,-13.698979000000001,-7.8742703999999994,Non Bawang Putih
5214,-14.966104500000002,-7.064776400000001,Bawang Putih
5215,-8.870378500000001,-0.6154179,Non Bawang Putih
5216,-7.939186,-2.9157333,Non Bawang Putih
5217,-13.432904,-7.893495,Bawang Putih
5218,-13.064266,-3.9394732000000006,Non Bawang Putih
5219,-14.289943,-7.854992,Bawang Putih
5220,-12.9655285,-6.257987,Non Bawang Putih
5221,-13.485332999999999,-7.5271087,Non Bawang Putih
5222,-16.572666,-11.2412615,Non Bawang Putih
5223,-13.581762,-8.463167,Bawang Putih
5224,-18.050568,-11.858195,Non Bawang Putih
5225,-9.251195,-3.6239019999999997,Non Bawang Putih
5226,-10.685592999999999,-2.0115197,Non Bawang Putih
5227,-14.765953,-8.198313,Bawang Putih
5228,-7.524453599999999,-2.8523235000000002,Non Bawang Putih
5229,-8.232244,-0.30115235,Non Bawang Putih
5230,-10.953613,-2.1659946,Non Bawang Putih
5231,-11.404861,-0.85068876,Non Bawang Putih
5232,-8.278575,-3.5798311000000003,Non Bawang Putih
5233,-8.320739999999999,-2.0195448000000003,Non Bawang Putih
5234,-14.111839999999999,-9.18811,Bawang Putih
5235,-14.1160965,-9.554019,Non Bawang Putih
5236,-13.216586999999999,-9.879831,Bawang Putih
5237,-7.478778999999999,-0.76937836,Non Bawang Putih
5238,-14.850743,-8.694922,Bawang Putih
5239,-7.964307000000001,-3.7514407999999997,Non Bawang Putih
5240,-17.129656,-9.236506,Bawang Putih
5241,-15.769048000000002,-7.229851700000001,Non Bawang Putih
5242,-14.896009,-7.822551299999999,Bawang Putih
5243,-15.179269,-7.335967,Bawang Putih
5244,-13.029444,-9.237441,Bawang Putih
5245,-16.14295,-8.556339999999999,Non Bawang Putih
5246,-16.41851,-7.6960645,Bawang Putih
5247,-12.537726,-4.986504599999999,Non Bawang Putih
5248,-16.654179,-9.653348,Bawang Putih
5249,-12.2703085,-8.93125,Bawang Putih
5250,-10.927067999999998,-8.125539999999999,Bawang Putih
5251,-9.034289,-4.4169497,Non Bawang Putih
5252,-15.377274,-2.9353209,Non Bawang Putih
5253,-13.828317000000002,-7.969392,Bawang Putih
5254,-15.940754,-8.810956,Non Bawang Putih
5255,-14.377889999999999,-7.88115,Non Bawang Putih
5256,-7.785821400000001,0.34412593,Non Bawang Putih
5257,-13.762215,-7.246895299999999,Bawang Putih
5258,-9.811653,-1.6725976000000002,Non Bawang Putih
5259,-14.648037,-8.668512,Bawang Putih
5260,-13.887566,-8.972161,Bawang Putih
5261,-15.239435,-8.857389,Bawang Putih
5262,-13.588587,-9.718807,Bawang Putih
5263,-6.0714364000000005,2.568884,Non Bawang Putih
5264,-13.032696000000001,-6.842097,Non Bawang Putih
5265,-15.671660000000001,-8.764581,Non Bawang Putih
5266,-16.607554999999998,-10.792856,Bawang Putih
5267,-15.137507000000001,-9.036104,Bawang Putih
5268,-8.189771,1.5275971000000002,Non Bawang Putih
5269,-12.901106,-7.769912,Bawang Putih
5270,-9.873173,-0.31084606,Non Bawang Putih
5271,-16.37642,-9.144352,Bawang Putih
5272,-5.658772,-1.6769706999999998,Non Bawang Putih
5273,-14.256475,-9.301636,Bawang Putih
5274,-8.5046,-0.41429037,Non Bawang Putih
5275,-14.0793085,-4.9791245,Bawang Putih
5276,-5.081014,0.31556985,Non Bawang Putih
5277,-14.555678,-6.9088573,Bawang Putih
5278,-14.687783,-10.134594,Bawang Putih
5279,-10.513356,-2.2273235000000002,Non Bawang Putih
5280,-8.009087,-3.8641462,Non Bawang Putih
5281,-14.684941,-9.223013,Bawang Putih
5282,-14.115669,-7.37005,Bawang Putih
5283,-15.297407999999999,-9.206611,Bawang Putih
5284,-14.101408,-6.4106073,Bawang Putih
5285,-15.718379,-11.879977,Non Bawang Putih
5286,-14.356606,-8.177025,Non Bawang Putih
5287,-10.4888315,-5.619861,Non Bawang Putih
5288,-10.069616,-4.307844,Non Bawang Putih
5289,-12.934148,-7.306744,Bawang Putih
5290,-9.975908,-0.9647281999999999,Non Bawang Putih
5291,-14.893328,-6.815036999999999,Bawang Putih
5292,-9.72511,-6.118775,Non Bawang Putih
5293,-14.904979,-10.486106,Non Bawang Putih
5294,-14.501286499999999,-6.3089757,Bawang Putih
5295,-7.595196700000001,-3.4939459999999998,Non Bawang Putih
5296,-17.272479999999998,-10.976559,Non Bawang Putih
5297,-13.497639000000001,-7.1434355,Bawang Putih
5298,-8.111788,-2.8927414000000002,Non Bawang Putih
5299,-13.7055,-8.281891,Non Bawang Putih
5300,-15.588725,-8.239933,Bawang Putih
5301,-10.594484,-1.4221532,Non Bawang Putih
5302,-13.454479999999998,-8.578223,Bawang Putih
5303,-11.424591,-8.315166,Non Bawang Putih
5304,-16.369122,-8.320599000000001,Bawang Putih
5305,-13.968651000000001,-8.683174000000001,Bawang Putih
5306,-15.154121,-8.305555,Non Bawang Putih
5307,-14.393434,-8.47638,Bawang Putih
5308,-13.629867,-7.4395103,Bawang Putih
5309,-15.561370000000002,-9.405503999999999,Non Bawang Putih
5310,-15.777973000000001,-8.275057,Non Bawang Putih
5311,-13.777725,-5.650509,Bawang Putih
5312,-13.653960000000001,-6.5432787,Bawang Putih
5313,-13.504862,-9.780072,Bawang Putih
5314,-11.637650500000001,-7.907307,Bawang Putih
5315,-13.10418,-12.019741999999999,Bawang Putih
5316,-15.402464000000002,-9.16479,Non Bawang Putih
5317,-15.939892,-10.434076,Non Bawang Putih
5318,-15.294429999999998,-7.153072,Bawang Putih
5319,-13.648067999999999,-7.518401600000001,Bawang Putih
5320,-13.862978,-7.855628,Non Bawang Putih
5321,-14.77834,-8.915372999999999,Bawang Putih
5322,-13.106133,-5.7619987,Bawang Putih
5323,-13.902944,-9.558757,Bawang Putih
5324,-14.514154000000001,-8.659775999999999,Bawang Putih
5325,-9.196777,2.913481,Non Bawang Putih
5326,-15.054551000000002,-10.6486225,Bawang Putih
5327,-13.980094,-6.973116,Bawang Putih
5328,-15.320108,-9.863766,Non Bawang Putih
5329,-12.535213,-8.146033000000001,Bawang Putih
5330,-16.303724,-7.875958,Bawang Putih
