,VH,VV,Class
4509,-14.048088,-11.23374,Non Bawang Putih
4510,-14.190995999999998,-8.667045,Bawang Putih
4511,-14.530816,-8.0360775,Bawang Putih
4512,-13.258521,-7.601195,Bawang Putih
4513,-15.246191,-9.082655,Non Bawang Putih
4514,-13.779228,-9.424457,Bawang Putih
4515,-8.235134,-0.86207587,Non Bawang Putih
4516,-16.253942000000002,-8.992628999999997,Bawang Putih
4517,-12.003105,-2.9259243,Non Bawang Putih
4518,-15.410291,-10.083328,Non Bawang Putih
4519,-16.33389,-7.1064805999999985,Non Bawang Putih
4520,-15.093535,-11.2678795,Bawang Putih
4521,-11.420521,-0.39396814,Non Bawang Putih
4522,-13.0343485,-8.083134,Bawang Putih
4523,-13.211721,-8.156095,Bawang Putih
4524,-14.933703,-8.23294,Bawang Putih
4525,-6.3707027,1.367766,Non Bawang Putih
4526,-16.93826,-10.6412945,Non Bawang Putih
4527,-13.610238,-5.752321,Bawang Putih
4528,-13.486258,-8.494149,Non Bawang Putih
4529,-14.796883,-8.281582,Bawang Putih
4530,-15.029935,-10.457811,Bawang Putih
4531,-13.444524,-5.899586,Bawang Putih
4532,-14.862228,-9.246527,Non Bawang Putih
4533,-2.0127175,4.939173,Non Bawang Putih
4534,-16.172844,-9.61778,Non Bawang Putih
4535,-14.711648,-7.90607,Non Bawang Putih
4536,-13.587461,-7.679233999999999,Bawang Putih
4537,-16.378822,-8.449085,Non Bawang Putih
4538,-12.534249,-7.791714999999999,Bawang Putih
4539,-10.314167,-1.619068,Non Bawang Putih
4540,-15.269363,-7.640701299999999,Non Bawang Putih
4541,-5.6815,2.2929552,Non Bawang Putih
4542,-10.640387,-2.63968,Non Bawang Putih
4543,-4.6717825,0.6899751000000001,Non Bawang Putih
4544,-10.37386,-2.5818565,Non Bawang Putih
4545,-16.22999,-10.184233,Non Bawang Putih
4546,-17.770798000000006,-9.298652,Non Bawang Putih
4547,-16.416899,-6.4137707000000015,Bawang Putih
4548,-6.8412757,-0.07270750000000001,Non Bawang Putih
4549,-14.762881,-9.475767,Bawang Putih
4550,-8.298223,-2.144955,Non Bawang Putih
4551,-6.0557184,0.6389522,Non Bawang Putih
4552,-15.204635,-8.983457000000003,Bawang Putih
4553,-15.882115,-7.393401600000002,Bawang Putih
4554,-15.138577,-7.9852104000000015,Non Bawang Putih
4555,-15.509587,-8.585561,Bawang Putih
4556,-1.535808,3.7816668,Non Bawang Putih
4557,-8.390212,-1.60045,Non Bawang Putih
4558,-14.000528,-9.2319355,Bawang Putih
4559,-9.538866,-3.145159,Non Bawang Putih
4560,-14.084796,-7.856472,Bawang Putih
4561,-15.439449,-9.538791,Non Bawang Putih
4562,-11.568875,-1.3344264,Non Bawang Putih
4563,-14.290923,-9.006039999999997,Non Bawang Putih
4564,-12.883533,-3.2764525,Non Bawang Putih
4565,-12.06839,-8.313243,Non Bawang Putih
4566,-15.193462,-8.493062,Bawang Putih
4567,-14.356288,-8.931536999999997,Bawang Putih
4568,-15.740142,-7.0591664000000005,Bawang Putih
4569,-14.11761,-7.7414520000000016,Bawang Putih
4570,-13.477501,-9.3122015,Bawang Putih
4571,-14.899156,-9.727911,Bawang Putih
4572,-13.722402,-6.7439350000000005,Bawang Putih
4573,-14.863089000000002,-10.032895,Non Bawang Putih
4574,-14.704456,-9.491718,Bawang Putih
4575,-14.146117000000002,-11.3258505,Non Bawang Putih
4576,-8.347502,-3.9206321,Non Bawang Putih
4577,-13.222902,-4.4977,Non Bawang Putih
4578,-13.728257,-7.5485215,Bawang Putih
4579,-14.742178,-7.421553999999999,Bawang Putih
4580,-14.96045,-6.6681952,Bawang Putih
4581,-16.112003,-8.369104,Bawang Putih
4582,-14.686673999999998,-8.812035,Bawang Putih
4583,-17.340797,-8.885043,Non Bawang Putih
4584,-13.45438,-10.764344,Bawang Putih
4585,-14.845902,-8.867659,Bawang Putih
4586,-15.481731,-5.4565196,Bawang Putih
4587,-14.829464000000002,-5.4504676,Non Bawang Putih
4588,-15.910396,-10.52931,Bawang Putih
4589,-16.504585000000002,-10.96788,Non Bawang Putih
4590,-11.305203,-5.2411184,Non Bawang Putih
4591,-13.6515,-7.8456883,Non Bawang Putih
4592,-14.488160999999998,-9.136392,Bawang Putih
4593,-11.36795,-5.192032299999998,Non Bawang Putih
4594,-13.147777,-8.994966499999997,Bawang Putih
4595,-12.596391,-6.686917,Bawang Putih
4596,-15.596737,-9.599748,Bawang Putih
4597,-13.539153,-8.9802475,Bawang Putih
4598,-8.294599,0.38330343,Non Bawang Putih
4599,-14.119807000000002,-2.8764856,Non Bawang Putih
4600,-14.987808,-10.879841,Bawang Putih
4601,-14.2436695,-7.441302,Non Bawang Putih
4602,-7.926672,-0.92945534,Non Bawang Putih
4603,-15.092381,-11.312662,Bawang Putih
4604,-13.282653,-7.489563499999999,Bawang Putih
4605,-16.704114999999998,-9.815678,Non Bawang Putih
4606,-3.579756,3.6890721,Non Bawang Putih
4607,-12.73699,-10.6639385,Bawang Putih
4608,-14.348756,-9.65683,Non Bawang Putih
4609,-14.130695,-8.650827,Bawang Putih
4610,-16.554129,-9.275886,Non Bawang Putih
4611,-15.417245,-9.755613,Bawang Putih
4612,-14.986705,-10.239931,Bawang Putih
4613,-9.216548,-1.8679341,Non Bawang Putih
4614,-13.896281,-8.007995,Non Bawang Putih
4615,-17.205420999999998,-11.728026,Non Bawang Putih
4616,-13.485266,-9.092824,Bawang Putih
4617,-14.853470000000002,-8.542674,Bawang Putih
4618,-13.725902,-10.074445,Non Bawang Putih
4619,-15.325912,-10.816255,Bawang Putih
4620,-11.033624,-9.600448,Bawang Putih
4621,-17.035198,-12.858865,Non Bawang Putih
4622,-14.3732,-8.833639,Non Bawang Putih
4623,-15.83109,-8.513744,Non Bawang Putih
4624,-15.633655,-10.519873,Bawang Putih
4625,-15.163782,-12.901699,Bawang Putih
4626,-12.14925,-6.270005,Non Bawang Putih
4627,-14.8359785,-8.648385000000001,Non Bawang Putih
4628,-15.973135,-12.234388,Non Bawang Putih
4629,-14.441129,-11.006234,Non Bawang Putih
4630,-16.564117,-8.291234,Bawang Putih
4631,-15.845655,-9.255294,Bawang Putih
4632,-15.089295000000002,-9.696721,Bawang Putih
4633,-16.389208,-9.49612,Bawang Putih
4634,-15.733154999999998,-8.834881,Non Bawang Putih
4635,-16.454258,-9.238593,Non Bawang Putih
4636,-13.881935,-9.244738,Bawang Putih
4637,-15.452105,-9.522111,Bawang Putih
4638,-15.729511,-9.34081,Non Bawang Putih
4639,-15.060739000000002,-5.7279550000000015,Bawang Putih
4640,-15.481528,-9.328708,Bawang Putih
4641,-15.002496,-7.605266599999998,Bawang Putih
4642,-15.698537,-9.914151,Non Bawang Putih
4643,-14.349907,-9.959367,Non Bawang Putih
4644,-14.608823,-10.347209,Bawang Putih
4645,-14.355443,-1.0680484,Non Bawang Putih
4646,-13.31635,-9.949667,Bawang Putih
4647,-14.160033,-8.574892,Non Bawang Putih
4648,-13.908648499999998,-7.5927744000000015,Bawang Putih
4649,-15.905484,-8.6560755,Non Bawang Putih
4650,-12.378178,-7.949538,Bawang Putih
4651,-17.077814,-9.21682,Non Bawang Putih
4652,-15.755232,-9.693312,Non Bawang Putih
4653,-9.750838,-1.5676795,Non Bawang Putih
4654,-2.9664435,3.4278462,Non Bawang Putih
4655,-14.627161,-11.876276,Non Bawang Putih
4656,-13.643213,-8.501434,Bawang Putih
4657,-13.742922,-8.238544000000001,Non Bawang Putih
4658,-10.995614,-1.8537253,Non Bawang Putih
4659,-13.345845,-9.355336,Bawang Putih
4660,-15.52893,-7.1482496,Bawang Putih
4661,-14.839541,-9.577325,Bawang Putih
4662,-14.461232999999998,-9.627991,Bawang Putih
4663,-12.289481,-5.808989,Non Bawang Putih
4664,-1.9980828,2.0953324,Non Bawang Putih
4665,-14.760688,-10.108896,Bawang Putih
4666,-12.201097,3.0497034,Non Bawang Putih
4667,-13.150664,-7.729576,Bawang Putih
4668,-4.8743300000000005,0.67513704,Non Bawang Putih
4669,-15.220933,-8.753385,Non Bawang Putih
4670,-16.713703,-8.990224000000003,Bawang Putih
4671,-15.756332,-9.213288,Bawang Putih
4672,-15.881879,-7.8124304,Non Bawang Putih
4673,-18.419855,-10.656741,Non Bawang Putih
4674,-16.03809,-6.489332,Non Bawang Putih
4675,-17.634586,-7.0130167000000005,Bawang Putih
4676,-17.657442,-10.539892,Non Bawang Putih
4677,-12.658314,-8.8079,Non Bawang Putih
4678,-12.171721,-6.6366205,Bawang Putih
4679,-17.553423000000002,-8.792784,Bawang Putih
4680,-15.080405,-10.686739,Bawang Putih
4681,-13.589197,-8.652803,Bawang Putih
4682,-15.328004,-10.262511,Non Bawang Putih
4683,-15.742582999999998,-7.076072,Bawang Putih
4684,-13.453627,-10.363674,Bawang Putih
4685,-15.244145,-8.216344,Bawang Putih
4686,-12.964436,-6.8058147,Bawang Putih
4687,-14.325599,-10.154126,Bawang Putih
4688,-10.17542,-4.344474,Non Bawang Putih
4689,-3.5304303,2.0607336,Non Bawang Putih
4690,-13.093195,-6.0884805,Non Bawang Putih
4691,-16.333847,-9.316883,Bawang Putih
4692,-14.232785,-8.761937,Bawang Putih
4693,-16.251831,-9.434533,Non Bawang Putih
4694,-15.142494,-10.756984,Non Bawang Putih
4695,-15.924411,-8.921968,Non Bawang Putih
4696,-14.8009405,-7.722632000000001,Bawang Putih
4697,-14.9131775,-9.099397,Non Bawang Putih
4698,-15.346264,-7.9020267,Bawang Putih
4699,-13.08917,-2.7231584,Non Bawang Putih
4700,-14.534391,-7.1634946,Bawang Putih
4701,-15.24093,-9.263033,Non Bawang Putih
4702,-10.811429,-0.45383984,Non Bawang Putih
4703,-14.123759,-8.926277,Bawang Putih
4704,-7.9513,-3.0721383,Non Bawang Putih
4705,-6.908436999999998,-0.95466673,Non Bawang Putih
4706,-11.602032,-10.313888,Bawang Putih
4707,-14.676704,-8.165755,Bawang Putih
4708,-14.795263,-7.91798,Bawang Putih
4709,-11.785491,0.81592864,Non Bawang Putih
4710,-14.967429999999998,-9.249514,Bawang Putih
4711,-16.376932,-11.704259,Non Bawang Putih
4712,-8.207637,-2.6917765,Non Bawang Putih
4713,-14.690856,-5.941969,Non Bawang Putih
4714,-12.394094,-9.093543,Bawang Putih
4715,-15.071434,-10.4935,Non Bawang Putih
4716,-17.134033,-10.623984,Non Bawang Putih
4717,-11.969782,-9.255432,Bawang Putih
4718,-11.799516,-6.525608999999998,Non Bawang Putih
4719,-12.234094,-8.576423,Non Bawang Putih
4720,-13.831085,-11.593875,Bawang Putih
4721,-15.387253,-9.09913,Non Bawang Putih
4722,-15.915712,-10.45611,Bawang Putih
4723,-13.12817,-8.027467,Bawang Putih
4724,-13.492812,-10.314256,Bawang Putih
4725,-15.469256,-7.822264,Bawang Putih
4726,-15.557778,-8.037092999999999,Non Bawang Putih
4727,-13.605227,-8.512838,Non Bawang Putih
4728,-16.600119,-8.019608,Non Bawang Putih
4729,-10.138806,-3.0781240000000003,Non Bawang Putih
4730,-13.0569515,-8.058944,Bawang Putih
4731,-16.142886999999998,-10.6061535,Non Bawang Putih
4732,-15.670576,-8.957342,Non Bawang Putih
4733,-5.5880036,0.6382581,Non Bawang Putih
4734,-13.409577,-7.614036,Bawang Putih
4735,-4.6349230000000015,3.0978575,Non Bawang Putih
4736,-12.537216,-3.7037249,Non Bawang Putih
4737,-13.100095,1.5863495,Non Bawang Putih
4738,-14.561027,-7.859186999999999,Bawang Putih
4739,-17.055725,-9.421176,Non Bawang Putih
4740,-14.123605,-9.332855,Non Bawang Putih
4741,-7.8703475,-3.1207204,Non Bawang Putih
4742,-18.547031,-9.567163,Non Bawang Putih
4743,-10.898344,-3.2617214,Non Bawang Putih
4744,-13.973107999999998,-7.348264,Bawang Putih
4745,-9.467768,-6.04188,Non Bawang Putih
4746,-15.405226,-7.1206493,Bawang Putih
4747,-11.958933,-4.0347019999999985,Non Bawang Putih
4748,-15.650339,-5.678393,Bawang Putih
4749,-11.4082575,-2.2402055,Non Bawang Putih
4750,-11.341804,-4.243312,Non Bawang Putih
4751,-9.179258,-1.4933869,Non Bawang Putih
4752,-4.640200599999999,0.70760554,Non Bawang Putih
4753,-13.697119,-9.742895,Bawang Putih
4754,-14.617539,-8.8408,Bawang Putih
4755,-17.652205,-9.058657,Bawang Putih
4756,-15.448506,-9.113105,Bawang Putih
4757,-16.407898,-9.037572,Bawang Putih
4758,-13.740054,-9.621755,Bawang Putih
4759,-13.970675,-8.485833999999999,Bawang Putih
4760,-13.712588,-9.570399,Bawang Putih
4761,-14.696329,-6.515928,Bawang Putih
4762,-17.163559,-9.118524,Non Bawang Putih
4763,-17.5837,-9.872506,Bawang Putih
4764,-12.469953,-7.537708,Bawang Putih
4765,-14.181291,-11.162529,Bawang Putih
4766,-10.463523,-5.56925,Non Bawang Putih
4767,-15.352794,-9.144561,Non Bawang Putih
4768,-14.768536,-10.946161,Bawang Putih
4769,-14.385769,-8.957088,Bawang Putih
4770,-5.6154356,-0.11725972,Non Bawang Putih
4771,-4.8695555,0.6901884,Non Bawang Putih
4772,-13.605707999999998,-9.676358,Bawang Putih
4773,-17.084646,-9.604737,Bawang Putih
4774,-13.496412,-8.528165,Bawang Putih
4775,-14.725632999999998,-10.113248,Non Bawang Putih
4776,-12.843256,-8.071347,Non Bawang Putih
4777,-16.619308,-11.218494,Non Bawang Putih
4778,-15.374577,-7.1940017,Bawang Putih
4779,-16.931173,-8.7816515,Bawang Putih
4780,-16.143198,-7.334235700000002,Bawang Putih
4781,-8.594382000000001,-1.4538537,Non Bawang Putih
4782,-13.457353,-8.064873,Bawang Putih
4783,-12.903594,-9.050564,Bawang Putih
4784,-12.721377,-5.766575,Bawang Putih
4785,-12.93489,-3.0414197,Non Bawang Putih
4786,-13.519077,-8.272239,Bawang Putih
4787,-18.738054,-10.282282,Non Bawang Putih
4788,-14.039706,-0.51363266,Non Bawang Putih
4789,-15.244945,-10.537612,Bawang Putih
4790,-16.506573,-11.585586,Non Bawang Putih
4791,-15.880489,-11.052217,Bawang Putih
4792,-9.109529,-3.9216263,Non Bawang Putih
4793,-13.4138365,-6.9419483999999985,Bawang Putih
4794,-16.17973,-9.134595,Non Bawang Putih
4795,-10.823861,-4.7400904000000015,Non Bawang Putih
4796,-13.275145000000002,-3.2805731,Non Bawang Putih
4797,-15.379345,-9.930127,Non Bawang Putih
4798,-13.480154,-7.063342,Non Bawang Putih
4799,-14.145853,-8.212475,Bawang Putih
4800,-16.851131,-9.058063,Non Bawang Putih
4801,-12.828646,-8.615316,Non Bawang Putih
4802,-10.470872,-0.012357405,Non Bawang Putih
4803,-7.5793424,-2.2855308,Non Bawang Putih
4804,-13.620801,-8.9153,Non Bawang Putih
4805,-5.297028,0.7121708999999999,Non Bawang Putih
4806,-16.609322,-8.578505,Non Bawang Putih
4807,-8.121935,-1.3145455,Non Bawang Putih
4808,-14.998651,-8.081723,Bawang Putih
4809,-13.005853,-6.0619893,Bawang Putih
4810,-10.960229,-5.2477903,Non Bawang Putih
4811,-15.715727,-5.6213713,Non Bawang Putih
4812,-6.2453794,-0.3474783,Non Bawang Putih
4813,-6.1595187000000005,-0.42891452,Non Bawang Putih
4814,-15.534431,-9.236577,Non Bawang Putih
4815,-11.913537,-5.0528555,Non Bawang Putih
4816,-11.928634,-5.7050285,Non Bawang Putih
4817,-7.5436225000000015,-3.0394783,Non Bawang Putih
4818,-16.097464000000002,-9.744604,Non Bawang Putih
4819,-15.48487,-7.1344924,Bawang Putih
4820,-14.519444,-8.47977,Non Bawang Putih
4821,-15.598897,-7.9658737,Bawang Putih
4822,-13.878084,-6.389195,Bawang Putih
4823,-13.324614000000002,0.17195478,Non Bawang Putih
4824,-13.147081,-8.016708,Bawang Putih
4825,-17.519571,-7.6187067,Non Bawang Putih
4826,-13.300689000000002,-8.454452,Bawang Putih
4827,-16.008308,-9.606614,Non Bawang Putih
4828,-14.178013,-9.113204,Bawang Putih
4829,-9.729831,-2.097039,Non Bawang Putih
4830,-11.0968485,-2.2503178,Non Bawang Putih
4831,-13.982601999999998,-9.743848,Non Bawang Putih
4832,-12.733296,-7.0380673,Bawang Putih
4833,-15.402535,-7.892295,Bawang Putih
4834,-13.661919,-8.425766000000001,Bawang Putih
4835,-15.591869,-8.171059,Bawang Putih
4836,-11.245217,1.7277082,Non Bawang Putih
4837,-14.367209,-7.6544085000000015,Non Bawang Putih
4838,-9.634493,-4.9128284,Non Bawang Putih
4839,-16.718088,-11.888458,Non Bawang Putih
4840,-14.750539000000002,-8.544789,Bawang Putih
4841,-15.686797,-7.501942,Non Bawang Putih
4842,-14.6926775,-7.703714999999999,Bawang Putih
4843,-15.291701000000002,-10.3455515,Bawang Putih
4844,-14.617428,-11.198816,Non Bawang Putih
4845,-14.274557,-8.493289,Non Bawang Putih
4846,-8.090148,-4.284528,Non Bawang Putih
4847,-13.289543,-8.030707000000001,Bawang Putih
4848,-7.035574,-0.10913953,Non Bawang Putih
4849,-15.247814000000002,-12.011439,Non Bawang Putih
4850,-14.470487,-10.865684,Bawang Putih
4851,-14.495391,-8.64081,Bawang Putih
4852,-16.142056,-10.274758,Bawang Putih
4853,-14.972226,-7.242089999999999,Bawang Putih
4854,-13.11536,-8.482974,Bawang Putih
4855,-11.956814,-3.3883085,Non Bawang Putih
4856,-13.569882000000002,-9.437081,Bawang Putih
4857,-11.846715,-0.24356201,Non Bawang Putih
4858,-14.191861,-9.647225,Bawang Putih
4859,-11.58613,-10.359298,Bawang Putih
4860,2.846418,10.187079,Non Bawang Putih
4861,-14.046591,-10.88804,Bawang Putih
4862,-12.909757,-8.439554,Non Bawang Putih
4863,-15.912154999999998,-8.51512,Non Bawang Putih
4864,-11.635159,-6.357394,Bawang Putih
4865,-15.256249,-9.534099,Non Bawang Putih
4866,-11.899914,-5.7340446,Bawang Putih
4867,-10.276492,5.9993696,Non Bawang Putih
4868,-14.980589000000002,-5.652151,Non Bawang Putih
4869,-15.319813,-9.350704,Bawang Putih
4870,-18.339525,-12.758606,Non Bawang Putih
4871,-13.858391,-8.42482,Non Bawang Putih
4872,-12.775522,-8.394495,Bawang Putih
4873,-10.888405,-4.0245256000000005,Non Bawang Putih
4874,-15.850601,-8.6017885,Bawang Putih
4875,-14.802541,-10.298082,Bawang Putih
4876,-16.09173,-9.515854,Bawang Putih
4877,-14.849065,-9.409117,Bawang Putih
4878,-17.065683,-8.664418,Bawang Putih
4879,-14.644071,-8.531835000000001,Bawang Putih
4880,-17.200603,-9.443206,Bawang Putih
4881,-18.733717,-10.690103,Non Bawang Putih
4882,-16.141884,-8.70914,Non Bawang Putih
4883,-7.2882047,-1.2442846,Non Bawang Putih
4884,-11.106894,-4.640484,Non Bawang Putih
4885,-15.376622,-7.545572,Bawang Putih
4886,-14.549075,-10.487181,Bawang Putih
4887,-12.884359,-7.5069284,Non Bawang Putih
4888,-13.761547,-9.695071,Bawang Putih
4889,-13.998725,-6.97756,Bawang Putih
4890,-10.453261,1.7182133999999998,Non Bawang Putih
4891,-14.406342,-10.668518,Bawang Putih
4892,-15.02735,-9.291979,Bawang Putih
4893,-13.216507,-7.269282,Bawang Putih
4894,-16.647047,-9.685755,Non Bawang Putih
4895,-15.3054495,-10.632656,Bawang Putih
4896,-16.84916,-8.876905,Bawang Putih
4897,-16.962467,-9.979948,Non Bawang Putih
4898,-13.459532,-7.4491515,Bawang Putih
4899,-12.974538,-3.4123333,Non Bawang Putih
4900,-15.346035,-9.948122,Non Bawang Putih
4901,-10.226997,1.7048994,Non Bawang Putih
4902,-13.246567,-8.141812,Bawang Putih
4903,-15.815275,-9.323894,Non Bawang Putih
4904,-14.733525,-7.457393,Bawang Putih
4905,-14.998323999999998,-7.4613304,Bawang Putih
4906,-15.317126000000002,-9.956591,Bawang Putih
4907,-12.537579,-8.572626,Non Bawang Putih
4908,-6.1333660000000005,0.037940525,Non Bawang Putih
4909,-18.165743,-11.863748,Non Bawang Putih
4910,-7.1782759999999985,-2.329216,Non Bawang Putih
4911,-14.382732999999998,-8.152641000000001,Bawang Putih
4912,-17.084892,-10.53921,Non Bawang Putih
4913,-6.5442643,-0.9577526,Non Bawang Putih
4914,-10.072265,-4.9658894999999985,Non Bawang Putih
4915,-12.344921,-5.9193482,Bawang Putih
4916,-13.427381,-5.5372105000000005,Bawang Putih
4917,-12.611412,-10.024839,Bawang Putih
4918,-14.063173999999998,-9.555755,Non Bawang Putih
4919,-11.247225,-4.1436157,Non Bawang Putih
4920,-13.311219,-3.7148051,Non Bawang Putih
4921,-12.3965,1.9417759,Non Bawang Putih
4922,-13.999248499999998,-9.780716,Bawang Putih
4923,-13.440708,-6.8932476,Bawang Putih
4924,-13.775308,-9.076534,Bawang Putih
4925,-15.878754999999998,-9.563856,Bawang Putih
4926,-14.637431,-6.731694999999998,Bawang Putih
4927,-13.510485,-9.017455,Non Bawang Putih
4928,-5.797289,-2.3124373,Non Bawang Putih
4929,-15.240248,-6.682527,Non Bawang Putih
4930,-15.756938,-9.477877,Bawang Putih
4931,-14.920957,-8.065695,Non Bawang Putih
4932,-7.934512599999999,-2.3244245,Non Bawang Putih
4933,-17.609716,-9.686788,Non Bawang Putih
4934,-15.549441,-10.728878,Bawang Putih
4935,-12.730666,-5.421456,Bawang Putih
4936,-13.655115,-9.966143,Non Bawang Putih
4937,-15.230465,-6.6510005,Non Bawang Putih
4938,-15.16142,-7.841807000000001,Non Bawang Putih
4939,-14.043892,-7.319573399999999,Bawang Putih
4940,-14.629567000000002,-8.909984,Bawang Putih
4941,-13.566141,-8.096252999999999,Bawang Putih
4942,-17.071882000000002,-9.665507,Bawang Putih
4943,-18.379215,-10.97463,Non Bawang Putih
4944,-13.722019,-9.360425,Bawang Putih
4945,-14.480992,-10.122364,Non Bawang Putih
4946,-12.84927,-7.838777499999999,Bawang Putih
4947,-14.0282135,-3.5940266000000003,Non Bawang Putih
4948,-17.535583,-9.568449,Non Bawang Putih
4949,-14.724247,-11.678763,Non Bawang Putih
4950,-14.812949,-8.622268,Bawang Putih
4951,-7.3194757,-0.3403379,Non Bawang Putih
4952,-13.567779000000002,-9.311997,Bawang Putih
4953,-10.690156,-2.4169066000000003,Non Bawang Putih
4954,-18.502407,-10.934644,Non Bawang Putih
4955,-15.580023,-7.6553636,Bawang Putih
4956,-15.723427,-8.959964,Non Bawang Putih
4957,-14.954281,-9.205253,Non Bawang Putih
4958,-15.402087,-7.9432034,Bawang Putih
4959,-15.962826000000002,-10.121242,Non Bawang Putih
4960,-14.435167000000002,-10.119736,Bawang Putih
4961,-12.376795,-6.8663173,Bawang Putih
4962,-2.4234688,5.323764,Non Bawang Putih
4963,-13.635009,-8.148752,Non Bawang Putih
4964,-11.744637,-4.9437685,Non Bawang Putih
4965,-12.522169,-5.902128,Non Bawang Putih
4966,-15.264943,-8.887897500000003,Bawang Putih
4967,-15.866375,-8.833116,Bawang Putih
4968,-16.448517000000002,-10.211003,Bawang Putih
4969,-13.507573999999998,-4.1493597,Non Bawang Putih
4970,-12.981787,-7.633017,Bawang Putih
4971,-15.029097,-7.226610000000001,Bawang Putih
4972,-13.222992,-6.286783,Non Bawang Putih
4973,-16.505947,-7.6232147,Bawang Putih
4974,-15.051505,-8.568355,Bawang Putih
4975,-13.752175,-7.044345,Bawang Putih
4976,-13.910422,-7.3827972000000015,Bawang Putih
4977,-12.006761,-5.2779202000000005,Non Bawang Putih
4978,-16.934397,-12.062438,Non Bawang Putih
4979,-15.489239,-8.383737,Non Bawang Putih
4980,-16.495846,-8.915476,Non Bawang Putih
4981,-14.7352295,-7.3253593,Bawang Putih
4982,-14.792257,-10.839134,Non Bawang Putih
4983,-8.769484,0.42467043,Non Bawang Putih
4984,-13.024472,-8.6115465,Non Bawang Putih
4985,-12.244791,-9.445732,Bawang Putih
4986,-13.76786,-5.9468760000000005,Bawang Putih
4987,-7.224381,-0.72087216,Non Bawang Putih
4988,-17.33028,-11.276406,Bawang Putih
4989,-14.174096,-6.791993,Bawang Putih
4990,-10.520713,-3.0349512,Non Bawang Putih
4991,-16.464209,-10.2867365,Non Bawang Putih
4992,-15.702118,-9.315967,Bawang Putih
4993,-15.884756,-9.851959,Bawang Putih
4994,-15.317969,-10.32382,Bawang Putih
4995,-14.370632,-6.882746000000001,Bawang Putih
4996,-16.517376000000002,-8.795525,Non Bawang Putih
4997,-14.215449,-10.409532,Bawang Putih
4998,-13.688554000000002,-8.207284,Non Bawang Putih
4999,-14.718653,-6.5467944000000005,Bawang Putih
5000,-8.355762,-5.9293747,Non Bawang Putih
5001,-12.85473,-11.250869,Non Bawang Putih
5002,-13.356632,-8.984383,Bawang Putih
5003,-12.838806,-10.605258,Bawang Putih
5004,-17.437302,-8.663105,Non Bawang Putih
5005,-10.184281,-0.87002486,Non Bawang Putih
5006,-15.743928,-9.354417,Bawang Putih
5007,-13.87892,-8.495561,Bawang Putih
5008,-15.28904,-9.044252,Non Bawang Putih
5009,-13.069005,-9.699048,Non Bawang Putih
5010,-10.010463,-1.9881684,Non Bawang Putih
5011,-13.821896,-10.51725,Bawang Putih
5012,-15.962071,-7.94348,Bawang Putih
5013,-15.723087,-9.068302,Non Bawang Putih
5014,-12.863953,-2.5193060000000003,Non Bawang Putih
5015,-11.825934,-4.8781447,Non Bawang Putih
5016,-15.353595,-11.4615555,Bawang Putih
5017,-7.6744323,-2.652401,Non Bawang Putih
5018,-8.2937155,-3.5963497,Non Bawang Putih
5019,-15.556231,-9.742235,Bawang Putih
5020,-14.577525,-7.7947216,Bawang Putih
5021,-15.509867000000002,-10.466415,Non Bawang Putih
5022,-14.253131,2.1676521,Non Bawang Putih
5023,-15.706160999999998,-8.917950999999997,Bawang Putih
5024,-16.622349,-8.441156,Non Bawang Putih
5025,-17.829082,-10.763574,Non Bawang Putih
5026,-15.117627,-6.7342353,Bawang Putih
5027,-14.434969,-8.976955,Bawang Putih
5028,-5.733491000000001,-0.6752199999999999,Non Bawang Putih
5029,-15.517743,-9.96492,Non Bawang Putih
5030,-11.07865,-8.291897,Bawang Putih
5031,-12.69503,-8.554323,Bawang Putih
5032,-15.978117999999998,-7.472702000000001,Bawang Putih
5033,-14.020172,-8.841166000000003,Non Bawang Putih
5034,-15.034845,-10.851928,Non Bawang Putih
5035,-15.673231,-9.844975,Bawang Putih
5036,-13.46948,-8.71734,Non Bawang Putih
5037,-15.097009,-6.4771833,Bawang Putih
5038,-6.7575755000000015,-5.1208339999999986,Non Bawang Putih
5039,-13.128497,-2.5962092999999995,Non Bawang Putih
5040,-15.641727,-5.482652,Non Bawang Putih
5041,-14.365058,-2.9654467,Non Bawang Putih
5042,-13.490335,-9.414349,Bawang Putih
5043,-15.546213,-6.521249,Non Bawang Putih
5044,-13.210484,-0.8286355,Non Bawang Putih
5045,-5.7811656,-1.9129232,Non Bawang Putih
5046,-15.256427,-5.5840793,Bawang Putih
5047,-13.212537,-7.521875,Non Bawang Putih
5048,-13.558602,-10.01046,Non Bawang Putih
5049,-11.921981,-9.526408,Bawang Putih
5050,-13.320687,-8.9446945,Non Bawang Putih
5051,-16.455606,-10.193149,Non Bawang Putih
5052,-14.190935,-11.061283,Bawang Putih
5053,-13.612156,-9.824424,Non Bawang Putih
5054,-17.608179999999994,-10.624737,Non Bawang Putih
5055,-15.026155,-9.99841,Bawang Putih
5056,-15.531298,-7.0732656,Bawang Putih
5057,-4.18854,7.358362700000002,Non Bawang Putih
5058,-6.639798,-1.085146,Non Bawang Putih
5059,-15.232391,-6.6393557,Bawang Putih
5060,-12.911251,-5.5978866,Bawang Putih
5061,-13.723763,-7.743891,Non Bawang Putih
5062,-16.19523,-9.162319,Non Bawang Putih
5063,-14.149296,-8.763612,Bawang Putih
5064,-15.358083,-10.346576,Bawang Putih
