,VH,VV,VV-VH,Class
205,-14.469627,-10.894119,3.5755079999999992,Non Bawang Putih
206,-16.537132,-10.0706005,6.4665315,Bawang Putih
207,-16.756676000000002,-9.887459,6.869217000000003,Bawang Putih
208,-13.663631,-7.198991,6.46464,Non Bawang Putih
209,-14.342483499999998,-9.405473,4.937010499999998,Bawang Putih
210,-15.2453165,-8.932611,6.3127055,Bawang Putih
211,-14.57961,-9.048592,5.531018000000001,Bawang Putih
212,-15.178368,-7.7411413,7.437226700000001,Non Bawang Putih
213,-12.97269,-8.88217,4.09052,Non Bawang Putih
214,-15.806331,-9.97138,5.834951,Bawang Putih
215,-3.7668614,-1.0878563,2.6790050999999995,Non Bawang Putih
216,-17.264706,-9.804054,7.460652,Bawang Putih
217,-3.7717319,4.3419085,8.1136404,Non Bawang Putih
218,-10.026834,-2.2918763,7.734957699999999,Non Bawang Putih
219,-6.156576599999998,-0.60919005,5.547386549999999,Non Bawang Putih
220,-6.595146700000001,-1.9673469,4.627799800000001,Non Bawang Putih
221,-15.437503,-8.792,6.645503,Bawang Putih
222,-17.525667000000002,-9.10425,8.421417000000002,Non Bawang Putih
223,-14.590155,-9.558267,5.031887999999999,Bawang Putih
224,-13.6491,-10.041832,3.6072680000000013,Bawang Putih
225,-13.7341585,-5.189567,8.5445915,Non Bawang Putih
226,-8.879351,-0.6498518,8.2294992,Non Bawang Putih
227,-17.589188,-9.161057,8.428131,Bawang Putih
228,-13.535689,-7.219941,6.315747999999999,Bawang Putih
229,-7.532245,-0.795788,6.736457,Non Bawang Putih
