;Nama;Tanggal;X;Y;Lon;Lat;Sigma0_VH_db;Sigma0_VV_db;Class
250;pin_4722;221119;197,5567238;42,6350993;116,5428005;-8,371663098;-15,106243;-8,49403;Non Bawang Putih
251;pin_376;250719;133,490344;138,4987992;116,5373637;-8,380351803;-15,622227;-9,379882;Bawang Putih
252;pin_1828;250719;113,4903539;83,49880116;116,5354385;-8,375530723;-14,7080965;-11,563578;Bawang Putih
253;pin_4763;221119;180,556744;44,63510164;116,5412931;-8,371885126;-15,357646;-11,678247;Non Bawang Putih
254;pin_5589;221119;217,8706956;222,1906203;116,5450837;-8,387520308;-8,459776;-1,8230802;Non Bawang Putih
255;pin_479;250719;126,4903482;142,4987997;116,5367514;-8,38072472;-13,702172;-9,038947;Bawang Putih
256;pin_6300;221119;167,8707238;181,1906242;116,5405259;-8,384019195;-7,6827817;-1,01201;Non Bawang Putih
257;pin_4282;221119;176,5567473;22,63510265;116,540879;-8,369946177;-14,686355;-8,966199;Non Bawang Putih
258;pin_3421;250719;238,5;91,5;116,5465832;-8,375910154;-11,548094;-7,2235775;Bawang Putih
259;pin_40;250719;120,4903512;125,4988002;116,5361725;-8,379234093;-15,481742;-7,6637836;Bawang Putih
260;pin_7587;221119;114,5;47,5;116,5354229;-8,372313036;-14,804823;-7,9911776;Non Bawang Putih
261;pin_5221;221119;197,5567236;40,63509934;116,5427952;-8,371485872;-15,888044;-8,30408;Non Bawang Putih
262;pin_7849;221119;98,5;67,5;116,534052;-8,374127487;-15,305558;-10,346975;Non Bawang Putih
263;pin_3711;250719;179,4600442;45,3510579;116,5412076;-8,371976455;-14,920033;-9,229106;Bawang Putih
264;pin_6351;221119;130,5;125,5;116,537053;-8,379182812;-16,99271;-9,060046;Non Bawang Putih
265;pin_243;250719;128,4903467;132,4987996;116,5369029;-8,379833302;-14,845356;-10,0618725;Bawang Putih
266;pin_4295;221119;188,5567331;22,63510097;116,5419467;-8,36991456;-16,202353;-9,716231;Non Bawang Putih
267;pin_2782;250719;222,5;63,5;116,5450854;-8,373471225;-15,200493;-8,086403;Bawang Putih
268;pin_352;250719;136,4903422;137,498799;116,537628;-8,380255278;-13,878601;-9,247171;Bawang Putih
269;pin_5792;221119;224,8706917;230,1906197;116,5457278;-8,388210713;-10,110766;-4,9075704;Non Bawang Putih
270;pin_2539;250719;186,4903089;28,49879661;116,5417886;-8,3704646;-11,667114;-9,924695;Bawang Putih
271;pin_5731;221119;220,8706939;225,19062;116,5453586;-8,38777822;-8,369911;-2,8809643;Non Bawang Putih
272;pin_4603;221119;182,5567409;33,63510158;116,541442;-8,370905112;-14,459227;-7,5507717;Non Bawang Putih
273;pin_6798;221119;48,5;233,5;116,5300422;-8,388969546;-5,835401;-0,74447864;Non Bawang Putih
274;pin_6556;221119;71,5;55,5;116,5316177;-8,373135215;-0,30021775;6,0237813;Non Bawang Putih
275;pin_1012;250719;128,490346;111,4987998;116,5368473;-8,377972399;-15,220251;-9,494858;Bawang Putih
276;pin_1476;250719;82,49037163;65,4988035;116,5326324;-8,374017319;-15,401349;-10,056398;Bawang Putih
277;pin_3692;250719;198,4600329;45,35105657;116,5428983;-8,371926381;-12,532092;-7,775369;Bawang Putih
278;pin_7910;221119;103,5;69,5;116,5345022;-8,374291545;-14,887988;-8,758344;Non Bawang Putih
279;pin_7470;221119;55,5;182,5;116,53053;-8,384431643;-9,293175;-4,155207;Non Bawang Putih
280;pin_1312;250719;118,4903493;32,49880133;116,5357485;-8,370998194;-15,175057;-8,580081;Bawang Putih
281;pin_3383;250719;241,5;105,5;116,5468872;-8,377142798;-14,469536;-9,280426;Bawang Putih
282;pin_880;250719;105,4903589;90,49880165;116,5347451;-8,37617211;-15,021643;-6,2170544;Bawang Putih
283;pin_1067;250719;128,4903461;113,4987998;116,5368526;-8,378149628;-15,495419;-9,111918;Bawang Putih
284;pin_6683;221119;57,5;229,5;116,5308325;-8,388591337;-10,793311;-4,4849286;Non Bawang Putih
285;pin_7407;221119;66,5;179,5;116,5315009;-8,384136789;-5,679763;0,11240157;Non Bawang Putih
286;pin_2826;250719;221,5;83,5;116,5450494;-8,375246099;-15,597837;-9,436676;Bawang Putih
287;pin_3372;250719;235,5;106,5;116,546356;-8,377247239;-13,994067;-8,384446;Bawang Putih
288;pin_2557;250719;182,4903113;29,49879688;116,5414353;-8,370563753;-13,6494;-5,8601227;Bawang Putih
289;pin_3761;250719;187,4600395;47,35105732;116,5419248;-8,372132598;-14,1666155;-8,756414;Bawang Putih
290;pin_5428;221119;270,8706578;36,19061844;116,5493068;-8,370898773;-11,652172;-4,1039624;Non Bawang Putih
291;pin_5658;221119;206,8707018;214,1906211;116,5440837;-8,386840462;-13,579761;-5,7900176;Non Bawang Putih
292;pin_3178;250719;229,5;103,5;116,5458142;-8,376997232;-11,058744;-6,3229275;Bawang Putih
293;pin_3384;250719;240,5;105,5;116,5467982;-8,377145437;-14,45158;-9,404444;Bawang Putih
294;pin_5017;221119;202,5567185;52,63509839;116,5432718;-8,372536044;-14,197002;-6,1428456;Non Bawang Putih
295;pin_253;250719;137,4903414;133,498799;116,5377064;-8,379898184;-16,053879;-8,255772;Bawang Putih
296;pin_1209;250719;130,4903451;118,4987996;116,5370438;-8,378587427;-13,96999;-9,836891;Bawang Putih
297;pin_2327;250719;183,4903104;20,49879691;116,5415005;-8,369763601;-15,872943;-10,144617;Bawang Putih
298;pin_5746;221119;227,8706898;228,1906195;116,5459895;-8,388025565;-6,0071826;-1,8740541;Non Bawang Putih
299;pin_7226;221119;156,5;180,5;116,5395122;-8,383988001;-8,018381;4,6875243;Non Bawang Putih
300;pin_7294;221119;140,5;183,5;116,5380965;-8,38429606;-11,457312;-2,91494;Non Bawang Putih
301;pin_1866;250719;97,49036345;85,49880226;116,53402;-8,375750114;-14,971334;-8,497932;Bawang Putih
302;pin_3196;250719;247,5;103,5;116,5474158;-8,376949747;-14,740776;-9,265395;Bawang Putih
303;pin_5110;221119;179,556746;56,63510153;116,5412359;-8,372951118;-13,116554;-8,515005;Non Bawang Putih
304;pin_250;250719;134,4903432;132,4987992;116,5374368;-8,379817481;-15,643158;-9,970852;Bawang Putih
305;pin_5893;221119;225,8706897;187,1906201;116,5457028;-8,384397774;-6,682299;-2,7831612;Non Bawang Putih
306;pin_7324;221119;132,5;38,5;116,5370007;-8,371468089;-13,169584;-8,081422;Non Bawang Putih
307;pin_173;250719;115,4903543;130,4988005;116,5357408;-8,379690349;-12,860421;-7,613973;Bawang Putih
308;pin_6375;221119;127,5;126,5;116,5367887;-8,379279336;-14,845059;-8,86815;Non Bawang Putih
309;pin_1046;250719;134,49034;38,49880015;116,537188;-8,371487737;-15,956489;-11,262765;Bawang Putih
310;pin_1658;250719;96,49036357;71,49880247;116,533894;-8,374512133;-13,651578;-12,221992;Bawang Putih
311;pin_3566;250719;247,5;93,5;116,5473893;-8,376063636;-17,091806;-10,594253;Bawang Putih
312;pin_3839;250719;180,4600438;50,35105778;116,5413098;-8,372416885;-15,137216;-9,721945;Bawang Putih
313;pin_6140;221119;230,8706861;170,1906199;116,5461026;-8,382878178;-10,478492;-4,3489265;Non Bawang Putih
314;pin_2016;250719;111,4903558;104,4988011;116,5353161;-8,377396907;-14,052151;-9,390842;Bawang Putih
315;pin_7811;221119;89,5;66,5;116,5332485;-8,37406258;-17,710636;-9,300507;Non Bawang Putih
316;pin_5637;221119;197,8707073;219,1906217;116,5432961;-8,387307288;-9,619976;-2,0439968;Non Bawang Putih
317;pin_1292;250719;118,4903498;47,49880118;116,5357881;-8,372327416;-14,871787;-9,024431;Bawang Putih
318;pin_1002;250719;130,4903424;38,49880043;116,5368321;-8,371498274;-13,6547365;-8,6477;Bawang Putih
319;pin_7415;221119;71,5;179,5;116,5319459;-8,384123604;-5,755125;-0,13902505;Non Bawang Putih
320;pin_5233;221119;185,5567379;40,63510102;116,5417274;-8,371517497;-17,25461;-9,163349;Non Bawang Putih
321;pin_3388;250719;236,5;105,5;116,5464423;-8,377155989;-14,2032385;-8,36143;Bawang Putih
322;pin_5787;221119;219,8706947;230,19062;116,5452829;-8,388223919;-8,15316;-1,393799;Non Bawang Putih
323;pin_7658;221119;127,5;49,5;116,5365849;-8,37245602;-15,725408;-6,93933;Non Bawang Putih
324;pin_7225;221119;155,5;180,5;116,5394233;-8,38399064;-8,817223;5,2626452;Non Bawang Putih
325;pin_2621;250719;175,4903156;32,49879734;116,5408204;-8,370848037;-13,668819;-7,3208;Bawang Putih
326;pin_6393;221119;131,5;4,5;116,5368218;-8,368457832;-7,4047914;-0,28975788;Non Bawang Putih
327;pin_8187;221119;117,5;85,5;116,5357903;-8,375672496;-15,947031;-9,314097;Non Bawang Putih
328;pin_3579;250719;223,5;84,5;116,54523;-8,375329436;-16,127615;-9,522426;Bawang Putih
329;pin_6542;221119;73,5;53,5;116,5317904;-8,372952715;-6,171572;1,071219;Non Bawang Putih
330;pin_3546;250719;240,5;94,5;116,5467691;-8,376170713;-15,046139;-9,371774;Bawang Putih
331;pin_1958;250719;109,4903569;102,4988012;116,5351328;-8,377224949;-15,284362;-9,951022;Bawang Putih
332;pin_1055;250719;142,4903378;112,4987988;116,5380957;-8,378024104;-12,377152;-9,407533;Bawang Putih
333;pin_4662;221119;168,5567563;15,63510391;116,5401486;-8,369346959;-15,709695;-10,803496;Non Bawang Putih
334;pin_5124;221119;193,5567294;56,63509957;116,5424816;-8,372914217;-16,052101;-9,350633;Non Bawang Putih
335;pin_1375;250719;118,4903499;50,49880115;116,5357961;-8,37259326;-13,575022;-7,2055902;Bawang Putih
336;pin_7211;221119;153,5;179,5;116,5392426;-8,383907303;-10,701565;0,14860745;Non Bawang Putih
337;pin_3242;250719;233,5;100,5;116,5461621;-8,376720846;-12,978006;-6,1030803;Bawang Putih
338;pin_2333;250719;188,4903075;21,49879655;116,541948;-8,36983904;-16,849798;-7,2812047;Bawang Putih
339;pin_2165;250719;167,4903197;15,49879808;116,5400636;-8,369362687;-12,995151;-5,9446583;Bawang Putih
340;pin_3250;250719;241,5;100,5;116,546874;-8,376699742;-16,19295;-9,316735;Bawang Putih
341;pin_572;250719;127,4903448;58,49880044;116,5366181;-8,373278467;-15,458052;-7,7374353;Bawang Putih
342;pin_7633;221119;131,5;48,5;116,5369382;-8,372356868;-15,188106;-7,43697;Non Bawang Putih
343;pin_8160;221119;117,5;84,5;116,5357877;-8,375583882;-15,61317;-9,479763;Non Bawang Putih
344;pin_4546;221119;179,5567444;31,63510204;116,5411697;-8,370735791;-16,921902;-8,609123;Non Bawang Putih
345;pin_6322;221119;129,5;124,5;116,5369614;-8,379096834;-14,606993;-6,1001534;Non Bawang Putih
346;pin_2693;250719;197,4903026;34,49879578;116,5427833;-8,37096729;-15,170753;-8,828837;Bawang Putih
347;pin_1514;250719;91,49036635;66,49880287;116,5334359;-8,374082228;-16,267073;-9,474107;Bawang Putih
348;pin_732;250719;122,490348;64,49880072;116,536189;-8,373823328;-14,104987;-10,054761;Bawang Putih
349;pin_5714;221119;227,8706896;222,1906196;116,5459736;-8,387493896;-11,203885;-1,9918854;Non Bawang Putih
350;pin_7162;221119;140,5;179,5;116,5380859;-8,383941604;-13,316094;-2,5562875;Non Bawang Putih
351;pin_499;250719;144,4903376;142,4987984;116,5383531;-8,38067725;-14,615053;-8,1068945;Bawang Putih
352;pin_3167;250719;245,5;102,5;116,5472352;-8,376866412;-17,365063;-9,1346;Bawang Putih
353;pin_5125;221119;194,5567283;56,63509943;116,5425706;-8,372911581;-16,163294;-8,190138;Non Bawang Putih
354;pin_5768;221119;217,8706958;228,1906202;116,5450997;-8,388051978;-9,193854;-1,908866;Non Bawang Putih
355;pin_3480;250719;217,5;93,5;116,5447199;-8,376142767;-13,56561;-8,714982;Bawang Putih
356;pin_5370;221119;281,8706505;12,19061791;116,550222;-8,368743122;-10,356628;-5,1356983;Non Bawang Putih
357;pin_7220;221119;151,5;180,5;116,5390673;-8,384001194;-12,085477;-0,28487957;Non Bawang Putih
358;pin_7350;221119;58,5;177,5;116,5307838;-8,383980651;-7,581357;-0,16364548;Non Bawang Putih
359;pin_7715;221119;129,5;51,5;116,5367682;-8,37262798;-13,415499;-8,686113;Non Bawang Putih
360;pin_1954;250719;106,4903587;102,4988015;116,5348659;-8,377232855;-15,154796;-8,191581;Bawang Putih
361;pin_458;250719;131,4903417;36,49880038;116,5369158;-8,371318411;-15,015907;-7,5879803;Bawang Putih
362;pin_2951;250719;247,5;80,5;116,5473549;-8,374911691;-15,692423;-7,6659636;Bawang Putih
363;pin_2076;250719;116,4903529;106,4988007;116,5357663;-8,377560958;-12,758754;-6,905161;Bawang Putih
364;pin_5687;221119;220,8706938;221,1906201;116,545348;-8,387423773;-3,0461535;1,7457699;Non Bawang Putih
365;pin_4011;250719;178,4600451;56,35105786;116,5411478;-8,372953835;-15,042814;-6,3409424;Bawang Putih
366;pin_5666;221119;202,8707043;216,1906214;116,5437331;-8,387028248;-13,777515;-6,145137;Non Bawang Putih
367;pin_8031;221119;101,5;80,5;116,5343534;-8,375271582;-16,737062;-10,735234;Non Bawang Putih
368;pin_151;250719;120,4903513;129,4988002;116,5361831;-8,379588552;-12,88132;-8,962467;Bawang Putih
369;pin_2702;250719;236,5;76,5;116,5463655;-8,374586258;-12,884955;-9,613856;Bawang Putih
370;pin_5122;221119;191,5567318;56,63509985;116,5423036;-8,372919489;-16,114101;-9,2654295;Non Bawang Putih
371;pin_963;250719;105,490359;93,49880162;116,5347531;-8,376437955;-15,449119;-7,199033;Bawang Putih
372;pin_3551;250719;242,5;93,5;116,5469444;-8,376076825;-15,415285;-10,119837;Bawang Putih
373;pin_6652;221119;68,5;68,5;116,5313852;-8,374295126;-9,881264;-3,5506308;Non Bawang Putih
374;pin_6133;221119;224,8706896;169,1906203;116,5455661;-8,382805405;-11,12775;-2,2419314;Non Bawang Putih
375;pin_174;250719;116,4903537;130,4988005;116,5358298;-8,379687713;-11,783982;-7,404651;Bawang Putih
376;pin_419;250719;147,4903357;139,4987982;116,5386121;-8,380403496;-12,7281685;-9,192532;Bawang Putih
377;pin_2845;250719;240,5;83,5;116,54674;-8,375195988;-14,571186;-9,346317;Bawang Putih
378;pin_5887;221119;226,870689;186,19062;116,5457891;-8,384306522;-11,880881;-3,9957662;Non Bawang Putih
379;pin_5824;221119;210,8706989;198,190621;116,5443972;-8,385412107;-12,899965;-4,7818904;Non Bawang Putih
380;pin_7920;221119;87,5;70,5;116,5330811;-8,374422311;-15,508389;-11,798994;Non Bawang Putih
381;pin_8353;221119;120,5;105,5;116,5361102;-8,377436884;-17,039888;-9,158205;Non Bawang Putih
382;pin_7180;221119;135,5;180,5;116,5376436;-8,384043409;-2,620744;0,76951295;Non Bawang Putih
383;pin_3580;250719;224,5;84,5;116,5453189;-8,375326799;-15,997447;-10,032611;Bawang Putih
384;pin_7008;221119;143,5;172,5;116,5383343;-8,383313391;-10,292581;-2,6073413;Non Bawang Putih
385;pin_4610;221119;189,5567316;17,63510093;116,5420225;-8,369468861;-16,191607;-9,56801;Non Bawang Putih
386;pin_1212;250719;133,4903433;118,4987994;116,5373108;-8,378579518;-14,091657;-8,132718;Bawang Putih
387;pin_7874;221119;95,5;68,5;116,5337877;-8,374224005;-14,838833;-10,988842;Non Bawang Putih
388;pin_4129;250719;191,4600369;40,35105711;116,5422622;-8,371501766;-11,844051;-8,047343;Bawang Putih
389;pin_7014;221119;130,5;173,5;116,5371801;-8,3834363;-12,596997;-0,63395834;Non Bawang Putih
390;pin_85;250719;136,4903418;126,4987991;116,5375989;-8,379280522;-13,13413;-11,02828;Bawang Putih
391;pin_4661;221119;167,5567575;15,63510405;116,5400596;-8,369349594;-17,03964;-10,910743;Non Bawang Putih
392;pin_4323;221119;168,5567569;24,63510373;116,5401724;-8,37014448;-16,071636;-9,254227;Non Bawang Putih
393;pin_1142;250719;144,4903367;115,4987987;116,5382816;-8,378284673;-14,517034;-8,184198;Bawang Putih
394;pin_4460;221119;171,5567536;28,63510323;116,5404499;-8,37049103;-17,844978;-9,411619;Non Bawang Putih
395;pin_7942;221119;82,5;71,5;116,5326389;-8,374524098;-14,991501;-10,387527;Non Bawang Putih
396;pin_5329;221119;236,870677;3,190621168;116,5461942;-8,368064234;-16,969921;-12,97138;Non Bawang Putih
397;pin_1703;250719;100,4903615;79,49880211;116,5342711;-8,375210518;-12,946768;-11,275406;Bawang Putih
398;pin_7212;221119;154,5;179,5;116,5393316;-8,383904665;-11,004523;2,536352;Non Bawang Putih
399;pin_6360;221119;113,5;126,5;116,5355429;-8,379316247;-13,704943;-8,652842;Non Bawang Putih
400;pin_998;250719;112,4903549;94,49880112;116,5353786;-8,376508123;-18,409872;-10,579419;Bawang Putih
401;pin_4125;250719;195,4600345;40,35105683;116,5426181;-8,371491225;-13,074293;-7,465906;Bawang Putih
402;pin_6553;221119;75,5;54,5;116,531971;-8,373036064;-6,793689;2,2174513;Non Bawang Putih
403;pin_7967;221119;121,5;31,5;116,5360034;-8,370876761;-16,058302;-8,26856;Non Bawang Putih
404;pin_8087;221119;101,5;82,5;116,5343587;-8,375448812;-17,23132;-10,4524765;Non Bawang Putih
405;pin_1091;250719;124,4903485;114,4988001;116,5364993;-8,378248787;-14,8599415;-8,641582;Bawang Putih
406;pin_120;250719;117,4903531;128,4988004;116,5359135;-8,379507847;-13,56755;-6,8441925;Bawang Putih
407;pin_6219;221119;206,8707028;242,1906208;116,544158;-8,3893216;-10,36243;-5,7887177;Non Bawang Putih
408;pin_159;250719;127,4903472;129,4987997;116,536806;-8,379570095;-13,770598;-9,479973;Bawang Putih
409;pin_7948;221119;87,5;71,5;116,5330838;-8,374510926;-15,588376;-11,041773;Non Bawang Putih
410;pin_5001;221119;186,5567375;52,63510064;116,5418482;-8,372578217;-14,519898;-10,06651;Non Bawang Putih
411;pin_2551;250719;176,4903149;29,4987973;116,5409014;-8,370579562;-14,263084;-6,90006;Bawang Putih
412;pin_7371;221119;55,5;178,5;116,5305194;-8,384077177;-7,371696;-0,6733784;Non Bawang Putih
413;pin_1829;250719;114,4903534;83,49880109;116,5355275;-8,375528088;-15,380783;-10,075999;Bawang Putih
414;pin_6851;221119;36,5;235,5;116,5289796;-8,389178435;-10,16318;-2,2594633;Non Bawang Putih
415;pin_6701;221119;48,5;230,5;116,5300342;-8,388703696;-8,798425;-2,88548;Non Bawang Putih
416;pin_6328;221119;134,5;124,5;116,5374063;-8,379083651;-15,645359;-10,9497595;Non Bawang Putih
417;pin_8056;221119;133,5;33,5;116,5370765;-8,371022383;-16,841063;-10,311164;Non Bawang Putih
418;pin_1243;250719;124,4903462;45,49880078;116,5363167;-8,372134381;-16,043476;-9,771741;Bawang Putih
419;pin_1596;250719;90,49036704;69,49880291;116,5333548;-8,374350709;-14,1508665;-9,502469;Bawang Putih
420;pin_1773;250719;114,4903533;81,49880111;116,5355222;-8,375350859;-15,456797;-10,405106;Bawang Putih
421;pin_4000;250719;180,4600439;55,35105773;116,5413231;-8,37285995;-15,518249;-6,8613944;Bawang Putih
422;pin_5259;221119;168,8707172;1,190625955;116,5401383;-8,368066158;-16,711231;-10,416828;Non Bawang Putih
423;pin_7817;221119;94,5;66,5;116,5336935;-8,374049409;-16,026403;-10,113005;Non Bawang Putih
424;pin_1491;250719;95,49036396;65,4988026;116,5337892;-8,373983075;-13,678654;-12,096389;Bawang Putih
425;pin_1950;250719;102,4903611;102,4988017;116,5345099;-8,377243397;-12,974613;-9,5279875;Bawang Putih
426;pin_8081;221119;95,5;82,5;116,5338248;-8,375464621;-15,102198;-9,978707;Non Bawang Putih
427;pin_104;250719;128,4903466;127,4987997;116,5368897;-8,37939023;-13,841241;-8,525936;Bawang Putih
428;pin_5713;221119;226,8706902;222,1906196;116,5458846;-8,387496538;-8,025894;0,71122205;Non Bawang Putih
429;pin_8399;221119;112,5;107,5;116,5354036;-8,3776352;-14,346906;-6,714792;Non Bawang Putih
430;pin_1039;250719;127,4903466;112,4987999;116,536761;-8,37806365;-15,089728;-9,623367;Bawang Putih
431;pin_2040;250719;108,4903576;105,4988013;116,5350518;-8,377493429;-15,364468;-7,9469347;Bawang Putih
432;pin_2738;250719;235,5;112,5;116,5463719;-8,377778907;-13,950747;-8,050959;Bawang Putih
433;pin_6575;221119;59,5;66,5;116,530579;-8,374141596;-6,1908855;2,1108286;Non Bawang Putih
434;pin_6036;221119;224,8706899;177,1906202;116,5455873;-8,383514298;-12,705181;-4,4209414;Non Bawang Putih
435;pin_1356;250719;126,4903451;49,4988006;116,5365053;-8,372483571;-13,880692;-8,099806;Bawang Putih
436;pin_1893;250719;100,4903622;100,4988019;116,5343267;-8,377071438;-15,501289;-9,168403;Bawang Putih
437;pin_2869;250719;229,5;78,5;116,545748;-8,374781942;-11,2035885;-6,8616533;Bawang Putih
438;pin_7480;221119;113,5;45,5;116,5353286;-8,372138441;-14,79898;-9,7868185;Non Bawang Putih
439;pin_1817;250719;103,4903598;83,49880186;116,5345486;-8,375557074;-17,33389;-8,229399;Bawang Putih
440;pin_3972;250719;197,4600338;54,35105655;116,5428331;-8,372726529;-15,407799;-8,324132;Bawang Putih
441;pin_1183;250719;131,4903444;117,4987996;116,5371302;-8,378496176;-13,520946;-9,421004;Bawang Putih
442;pin_6502;221119;133,5;35,5;116,5370818;-8,371199612;-15,640697;-8,356613;Non Bawang Putih
443;pin_1819;250719;105,4903587;83,49880172;116,5347266;-8,375551804;-18,87296;-10,396391;Bawang Putih
444;pin_2538;250719;185,4903095;28,49879668;116,5416996;-8,370467235;-13,725443;-9,828685;Bawang Putih
445;pin_5330;221119;235,8706776;4,190621228;116,5461079;-8,368155481;-18,234682;-13,184388;Non Bawang Putih
446;pin_2613;250719;191,4903061;31,49879623;116,5422414;-8,370717263;-11,610276;-10,15586;Bawang Putih
